idCliente;fechaAlta;fechaNacimiento;genero;nombre;apellido;email;direccion;ciudad;referencia;provincia;fechaBaja;estado
7391;11-2-2007;4/3/96;femenino;Kiana;Gentile;kiana.gentile@gmail.com;Alexis Carrel 1211;Tigre;"Referencia: Casa verde en esquina, puerta negra sobre dardo rocha.
Numero alternativo 1157486340 Entre: Ozanam y Caseros";Buenos Aires;;
7392;11-2-2007;30/4/99;masculino;Ariel;Rinaldi;ariel.rinaldi@gmail.com;Hilarion de la Quintana 750;Vicente Lopez;;Buenos Aires;;
7393;13-2-2007;10/4/01;femenino;Genesis;Mazza;genesis.mazza@gmail.com;buenos Aires 85;Santiago del Estero;Referencia: departamento 312 block 28;Santiago del Estero;;
7394;13-2-2007;9/8/33;femenino;Alejandra;Caceres;alejandra.caceres@gmail.com;Juncal 635;Santiago del Estero;;Santiago del Estero;;
7395;14-2-2007;14/3/93;masculino;Nahuel;Lugo;nahuel.lugo@gmail.com;9 De July 0295;Bernal;Referencia: Casa Duplex, Planta baja. porton cafe;Buenos Aires;;
7396;14-2-2007;27/2/94;masculino;Larry;Alonso;larry.alonso@gmail.com;Las Heras 1565;Tandil;Referencia: Casa de tres pisos color blanca Entre: Tollocan y Naranjos;Buenos Aires;;
7397;14-2-2007;5/4/37;masculino;Davi;Iturbe;davi.iturbe@gmail.com;Casuhati 7947;Cordoba;;Cordoba;;
7398;14-2-2007;17/7/53;femenino;Agustiana;Condori;agustiana.condori@gmail.com;Avenida Benavidez 566;Tigre;29 Referencia: Barrio Cerrado Los Olmos - Lote 29 Entre: Mendoza y Santa Fe;Buenos Aires;;
7399;14-2-2007;2/4/49;femenino;Romina;Piña;romina.piña@gmail.com;alem 1726;banfield;Referencia: cualquier cosa llamame al 1135210761 para entregarme, SI NO ME ENCONTRAS PODES DEJARLO EN LA VERDULERIA AL LADO DE MI CASA, GRACIAS Entre: vieytes y darragueira;Buenos Aires;;
7400;14-2-2007;15/7/80;femenino;Priscila;Ponce;priscila.ponce@gmail.com;sarmiento 796;Tres Algarrobos;;Buenos Aires;;
7401;14-2-2007;22/4/96;masculino;Heitor;Mercado;heitor.mercado@gmail.com;gascon SN;CABA;;Capital Federal;;
7402;15-2-2007;28/3/33;femenino;Jade;Lujan;jade.lujan@gmail.com;Luis Laflor 9063;Rosario;Referencia: una tienda en la esquina Entre: cerrada la casita y amapolas del rio;Santa Fe;;
7403;15-2-2007;20/8/90;femenino;Esme;Morales;esme.morales@gmail.com;Gavilan 1676;Paternal;;Capital Federal;;
7404;15-2-2007;2/7/05;masculino;Federico;Olivos;federico.olivos@gmail.com;CAÑADA DE GOMEZ SN;Liniers;;Capital Federal;;
7405;16-2-2007;3/6/05;masculino;Daniel;Martinez;daniel.martinez@gmail.com;Alcaraz 4185;San Justo;Referencia: Al lado de la casa con arboles cuadrados, si no atiendo por la puerta, tocar timbre en el garage. Entre: Brasil y Centenera;Buenos Aires;;
7406;16-2-2007;14/9/04;femenino;Emilia;D'Amico;emilia.d'amico@gmail.com;Rosario 2234;Carapachay;;Buenos Aires;;
7407;17-2-2007;27/8/03;femenino;Mariana;Escudero;mariana.escudero@gmail.com;El Tala 2128;El Talar;Entre: Franciso de Olea y Manuel Cardeñosa;Buenos Aires;;
7408;17-2-2007;17/6/61;femenino;Nyx;Martinez;nyx.martinez@gmail.com;Barrio Unido SN;Misiones;A Referencia: TOCAR PUERTA NEGRA 76A ENTRE 5 DE FEBRERO Y PROGRESO HORARIO LUN A VIE 9:00 A 18:00 SAB 9:00 A 15:00 DOM NO RECIBIMOS Entre: 5 DE FEBRERO y PROGRESO;Buenos Aires;;
7409;17-2-2007;19/4/80;femenino;Sofia;Sanabria;sofia.sanabria@gmail.com;Ricardini 2544;Parana;Entre: Mihura y Jose arevalo;Entre Rios;;
7410;17-2-2007;28/5/85;masculino;Larry;Colque;larry.colque@gmail.com;Las Fresias 68;Rafaela;Referencia: Ir por Bv Irigoyen cuando termina el pavimento, seguir 2 cuadras, ahi se llega a Las Fresias, y doblar media cuadra a la derecha Entre: Bv. Irigoyen y Las Magnolias;Santa Fe;;
7411;18-2-2007;12/4/78;femenino;Sadie;Turner;sadie.turner@gmail.com;Rivadavia 975;Santiago del Estero;;Santiago del Estero;;
7412;18-2-2007;26/7/31;femenino;Evelina;Lugo;evelina.lugo@gmail.com;Villa De Mayo 4617;Villa De Mayo;;Buenos Aires;;
7413;19-2-2007;24/4/89;masculino;Carlos Andres;Villar;carlos_andres.villar@gmail.com;L kanner 7764;Rosario;Local de art para bebes  Referencia: Local de art para bebes  Entre: Chacabuco y Bolivar;Santa Fe;;
7414;19-2-2007;8/3/67;femenino;Marina;Fuentes;marina.fuentes@gmail.com;Santiago de chile 1835;Santa Fe;;Santa Fe;;
7415;20-2-2007;27/6/66;femenino;Anabella;Marino;anabella.marino@gmail.com;Guardia Vieja 4558;Almagro;Local 104 Referencia: Hall Planta Baja Supermercado Jumbo Entre: Yatay;Capital Federal;;
7416;20-2-2007;20/12/85;femenino;Josefina;Rinaldi;josefina.rinaldi@gmail.com;Calle 507 819;San Andres de Giles barrio belgrano;102 Referencia: 102 Entre: mar de plata y parana;Buenos Aires;;
7417;20-2-2007;21/2/38;masculino;Andres;Tejada;andres.tejada@gmail.com;Carabobo 1661;Flores;Referencia: en la casa habitacional UHM65 batallon infanteria, en la guardia de UHM Entre: Francisco Javier Mina y Mariano Escobedo;Capital Federal;;
7418;20-2-2007;15/5/83;masculino;David;Maza;david.maza@gmail.com;Arenales 1115;Recoleta;;Capital Federal;;
7419;20-2-2007;24/11/80;femenino;Adriana;Martinez;adriana.martinez@gmail.com;Sanabria 3115;Villa Devoto;Porton negro Entre: Tinogasta y Simbron;Capital Federal;;
7420;20-2-2007;3/1/75;masculino;Nicolas;Cordero;nicolas.cordero@gmail.com;Stray SN;Misiones;0;Misiones;;
7421;21-2-2007;13/11/64;femenino;Zofia;Rojas;zofia.rojas@gmail.com;Cabrera 5475;Palermo;Referencia: Estamos De 10:00 A 18:00, de Lunes a Viernes;Capital Federal;;
7422;21-2-2007;30/10/92;femenino;Xiomara;Vera;xiomara.vera@gmail.com;AVENIDA SAN MARTIN 0;Misiones;Local Referencia: Local Entre: Lacarra y Fernandez;Misiones;;
7423;22-2-2007;22/9/61;femenino;Lucrecia;Santa Cruz;lucrecia.santa_cruz@gmail.com;Riobamba 1081;CABA;Referencia: la locacion es justo en la esquina de la calle 28 y Lopez de Legazpi, es una tienda de refacciones. Entre: Lopez de Legazpi y calle 28;Capital Federal;;
7424;22-2-2007;12/2/72;masculino;Hugo;Fernandez;hugo.fernandez@gmail.com;Juan Majuli SN;Santiago del Estero;111 Referencia: Casa de infonavit verde limon con blanco, en medio de una plaza. Entre: Rio Negro y Rio Jurua;Santiago del Estero;;
7425;22-2-2007;22/7/02;femenino;Serena;Rodriguez;serena.rodriguez@gmail.com;Bolivia 3427;Grand Bourg;;Buenos Aires;;
7426;23-2-2007;26/9/77;masculino;Matias;Quiroga;matias.quiroga@gmail.com;Puente Del Inca 2450;Tristan Suarez;Referencia: Polo Industrial Ezeiza - Lote 68 - Duff Srl - Lunes A Viernes 08 A 18 Hrs;Buenos Aires;;
7427;23-2-2007;18/2/91;masculino;Federico;Torres;federico.torres@gmail.com;bautista andi numero 716 (hace esquina con esquiu) 716;Las Varillas;Referencia: casa que hace esquina de ladrillo visto Entre: esquina entre bautista andi y esquiu;Cordoba;;
7428;23-2-2007;23/1/71;femenino;Aparecida;Russo;aparecida.russo@gmail.com;Montecaseros 401;Goya;93 Referencia: Enfrente del six Caroline, mi casa es color blanca Entre: Gabriel Mancin Hernandez;Corrientes;;
7429;23-2-2007;9/5/35;femenino;Patricia;Gonzalez;patricia.gonzalez@gmail.com;Avenida Aguado 4673;Misiones;Referencia: Casa en la pura esquina color naranja (Parte de abajo) Entre: 3 de Junio y Manuel Portillo;Misiones;;
7430;23-2-2007;3/4/37;femenino;Carolina;Ticona;carolina.ticona@gmail.com;Tapalque 4908;Mataderos;Referencia: Horario laboral: 8 a 17hrs. Entre: Guardia Nacional y Escalada;Capital Federal;;
7431;24-2-2007;20/8/67;femenino;Yara;Barros;yara.barros@gmail.com;Misiones SN;Misiones;;Misiones;;
7432;25-2-2007;17/10/48;femenino;Maribel;Russo;maribel.russo@gmail.com;Buenos aires 857;Gualeguaychu;401 Referencia: Enfrente hay una gasolineria G500;Entre Rios;;
7433;25-2-2007;15/2/30;femenino;Selena;Bustos;selena.bustos@gmail.com;Barrio 60 Viviendas Manzana 78 casa 1 SN;El colorado;Referencia: Esquina Entre: Camba Cate y Eva Peron;Formosa;;
7434;26-2-2007;6/11/71;femenino;Veronica;Rivero;veronica.rivero@gmail.com;Hipolito Irigoyen 1978 1978;SAN JUSTO;;Santa Fe;;
7435;26-2-2007;27/10/36;masculino;Martin;Rodriguez;martin.rodriguez@gmail.com;Arenales 3709;Palermo;;Capital Federal;;
7436;26-2-2007;15/3/65;femenino;Vivian;Gallo;vivian.gallo@gmail.com;blasco ibañez 1745;San Miguel;p1 Referencia: Esta mal la numeracion. Si ingresan por av balbin, pasar la calle los Andes, hay un auto Ford parado entre dos arboles.Casa alto Entre: los andes y españa;Buenos Aires;;
7437;27-2-2007;11/6/67;femenino;Celeste;Gamarra;celeste.gamarra@gmail.com;Av 7 E61 Y 62 1440;La Plata;Referencia: Hotel BAHIA MANZANO;Buenos Aires;;
7438;27-2-2007;18/11/80;masculino;Lucas;Vera;lucas.vera@gmail.com;Ruta 14 1261;Misiones;Guarani;Misiones;;
7439;27-2-2007;27/4/96;femenino;Eliza;Ortega;eliza.ortega@gmail.com;parana 40;Santiago del Estero;Sanatorio Mautone;Santiago del Estero;;
7440;27-2-2007;9/11/00;masculino;Carlos Javier;Palumbo;carlos_javier.palumbo@gmail.com;Mar Argentina 13;Misiones;Local Referencia: Local Entre: Lacarra y Fernandez;Misiones;;
7441;27-2-2007;21/4/94;masculino;Alberto;Galvez;alberto.galvez@gmail.com;Holmberg 4136;Saavedra;Piso 4 Dto. D Referencia: Piso 4 Dto. D Entre: Besares y Vilela;Capital Federal;;
7442;27-2-2007;3/5/33;femenino;Bruna;Alarcon;bruna.alarcon@gmail.com;Country Del Jockey 286;Yerba Buena;Bascary Norte Y Peron;Tucuman;;
7443;28-2-2007;23/2/56;masculino;Gabriel;Rinaldi;gabriel.rinaldi@gmail.com;Ceferino Ramirez 3493;Rafael Calzada;Referencia: fachada cafe con porton blanco Entre: Valle de Zapatas y Valle De Yukon;Buenos Aires;;
7444;28-2-2007;31/10/05;femenino;Lucrecia;Palumbo;lucrecia.palumbo@gmail.com;el chasqui 915;comodoro rivadavia;Esq. A Del Valle - 908;Chubut;;
7445;28-2-2007;27/10/05;femenino;Violet;Contreras;violet.contreras@gmail.com;3 de febrero 3639;Nuñez;4 A  Entre: Crisologo Larralde y Jaramillo;Capital Federal;;
7446;1-3-2007;21/7/59;femenino;Raffaella;Cusi;raffaella.cusi@gmail.com;French 2127;Santa Fe;91 B Referencia: 91 B Entre: hacienda de la palma y hacienda el arbolillo;Santa Fe;;
7447;2-3-2007;29/5/53;femenino;Ludmila;Peñalosa;ludmila.peñalosa@gmail.com;bertole 2434;Ituzaingo;Referencia: Entre 2 Locales Comerciales, Puerta Blanca Entre: Aldama y Allende;Buenos Aires;;
7448;2-3-2007;4/6/01;femenino;Maren;Rios;maren.rios@gmail.com;Lago gardiel 471;Misiones;;Misiones;;
7449;2-3-2007;3/5/61;masculino;Cristiano;Colque;cristiano.colque@gmail.com;Carlos calvo 3106;San Cristobal;;Capital Federal;;
7450;3-3-2007;28/11/91;masculino;Carlos Alejandro;Molina;carlos_alejandro.molina@gmail.com;Esquiro 1407;Rafael Castillo;Garibaldi;Buenos Aires;;
7451;3-3-2007;1/2/86;femenino;Zara;Herrera;zara.herrera@gmail.com;Manuel Estrada 4580;San Miguel de Tucuman;Referencia: es en un porton negro afuera hay grava apilada Entre: fresa y principal;Tucuman;;
7452;3-3-2007;21/1/90;masculino;Bruno;Aldana;bruno.aldana@gmail.com;25 de mayo 2059;Santa Fe;Referencia: Nada;Santa Fe;;
7453;3-3-2007;11/7/63;masculino;Rene;Juarez;rene.juarez@gmail.com;Paraguay e Italia SN;Lamarque;;Rio Negro;;
7454;4-3-2007;16/3/89;femenino;Aurora;Olivares;aurora.olivares@gmail.com;Juan del campillo 3500;Santa Fe;14 Referencia: La casa color naranja y tiene barandal blanco esta entre medio de las alitas express y el ICATEN, pregunten por doña Lucila Entre: Jalisco  y Aguascalientes;Santa Fe;;
7455;4-3-2007;10/5/71;femenino;Anais;Smith;anais.smith@gmail.com;General Pinto 1135;Moreno;Referencia: Casa color rojo Entre: Quinta y sexta;Buenos Aires;;
7456;4-3-2007;28/1/74;masculino;Tyler;Mendez;tyler.mendez@gmail.com;20 De February 0698;San Carlos de Bariloche;;Rio Negro;;
7457;4-3-2007;3/8/58;femenino;Valentina;Del Valle;valentina.del_valle@gmail.com;Cuba 2370;Belgrano;10 A;Capital Federal;;
7458;5-3-2007;27/2/89;femenino;Nelida;Palma;nelida.palma@gmail.com;Avenida Boedo 523;Almagro;Referencia: Horarios a coordinar Entre: Agrelo y Mexico;Capital Federal;;
7459;5-3-2007;1/3/82;femenino;Micaela;Tobar;micaela.tobar@gmail.com;Luciano Torrent 1568;Santa Fe;A Referencia: A;Santa Fe;;
7460;5-3-2007;1/1/66;masculino;Matias;Gutierrez;matias.gutierrez@gmail.com;Bermudez 3560;Devoto;Depto. 4 Entre: Pedro Moran y Asuncion;Capital Federal;;
7461;5-3-2007;31/3/04;masculino;Facundo;Romano;facundo.romano@gmail.com;san martin 2122;Santiago del Estero;a Referencia: zaguan verde metalico  Entre: calle de la cruz  y General Anaya;Santiago del Estero;;
7462;5-3-2007;23/2/98;femenino;Luna;Espinoza;luna.espinoza@gmail.com;Av. Gral J. M. de Rosas 4686;San Justo;Referencia: Lun-Vie 09 a 18 hs - A 3 cuadras rotonda San Justo Entre: Thames y Derqui;Buenos Aires;;
7463;5-3-2007;20/10/45;masculino;Horacio;Colque;horacio.colque@gmail.com;Sarmiento 363;Lomas de Zamora;;Buenos Aires;;
7464;6-3-2007;4/7/55;masculino;Sebastian;Espinoza;sebastian.espinoza@gmail.com;Medrano 240;Almagro;5B Referencia: 5B Entre: Potosi y Diaz Velez;Capital Federal;;
7465;6-3-2007;5/5/38;masculino;Cristian;Torres;cristian.torres@gmail.com;Olavarria 694;Llavallol;;Buenos Aires;;
7466;7-3-2007;20/5/70;masculino;etienne;Aguirre;etienne.aguirre@gmail.com;Pasaje simon bolivar 51;Santiago del Estero;a  Entre: Pedro lozano y tinogasta;Santiago del Estero;;
7467;7-3-2007;22/10/03;femenino;Seraphine;Leiva;seraphine.leiva@gmail.com;Avenida Diaz Velez 5125;Caballito;PB;Capital Federal;;
7468;8-3-2007;10/12/48;femenino;Orla;Robinson;orla.robinson@gmail.com;roque bartolome carabajal SN;Santiago del Estero;Referencia: CASA DE PORToN NEGRO CON. MICA GRIS Entre: Oriente 33 y Oriente 35 b;Santiago del Estero;;
7469;8-3-2007;24/11/04;masculino;Luigi;Perez;luigi.perez@gmail.com;Av. Warnes 1133;Paternal;Referencia: Puerta Gris Junto a una tienda Entre: Tizimin y Halacho;Capital Federal;;
7470;9-3-2007;29/10/63;masculino;Fernando;Bianco;fernando.bianco@gmail.com;Warnes 599;Villa Crespo;esq. Acevedo. La esquina ROSA;Capital Federal;;
7471;10-3-2007;14/6/99;femenino;Zena;Russo;zena.russo@gmail.com;Avenida Belgrano S 3882;Santiago del Estero;Referencia: LINEA TRANSPORTISTA COLOR ROJA Entre: PASEO LOMA REAL y AVENIDA REFORMA;Santiago del Estero;;
7472;10-3-2007;2/9/46;masculino;Nicolas;Caballero;nicolas.caballero@gmail.com;Zarraga 3488;Capital federal;;Capital Federal;;
7473;10-3-2007;15/4/94;masculino;Raffaele;Cano;raffaele.cano@gmail.com;Sanchez de Bustamante 1623;Recoleta;1A Referencia: Si no estoy, dejar en la verduleria de al lado, Sanchez de Bustamante 1629. El nombre de la verdulera es Saira. Entre: Charcas y Güemes;Capital Federal;;
7474;10-3-2007;1/9/04;femenino;Oriana;Silva;oriana.silva@gmail.com;Infanta Isabel 2547;Villa Lynch;Porton Negro. Referencia: Lunes a Viernes de 9 a 18hs. Sabados de 10 a 13hs. La factura se enviara dentro de las 48/72hs de retirado el pedido. Gracias DISTRIBUIDORA XELLEX Entre: Av. Pres. Juan Domingo Peron y Prof. Agustin Rogelio Vidal;Buenos Aires;;
7475;10-3-2007;3/12/68;femenino;Yanina;Piras;yanina.piras@gmail.com;Calle Buchardo 794;Mar de Ajo;Referencia: Pasteleria El Sauce. Esquina de Olmos y Marano. Entre: Olmos y Castelli;Buenos Aires;;
7476;11-3-2007;4/3/88;femenino;Maria;Gonzalez;maria.gonzalez@gmail.com;Apolinario Saravia 134;Salta;;Salta;;
7477;11-3-2007;3/9/35;femenino;Milani;Poma;milani.poma@gmail.com;Avenida Ricardo Sola 470;Salta;;Salta;;
7478;11-3-2007;9/8/33;femenino;Zola;Juarez;zola.juarez@gmail.com;zona industrial SN;Misiones;los laureles;Misiones;;
7479;12-3-2007;6/2/59;masculino;Javier;Serrano;javier.serrano@gmail.com;24 de noviembre 1965;Parque Patricios;Referencia: OFICINA. ESTAMOS DE LUNES A VIERNES DE 9 A 18. LLAMAR ANTES Entre: av brasil y av chiclana;Capital Federal;;
7480;12-3-2007;16/6/39;masculino;Simone;Poma;simone.poma@gmail.com;Rioja 1159;Santiago del Estero;;Santiago del Estero;;
7481;12-3-2007;9/1/72;masculino;Scott;Narvaez;scott.narvaez@gmail.com;Hipolito yrigoyen 3688;Almagro;;Capital Federal;;
7482;12-3-2007;28/9/81;masculino;Esteban;Duarte;esteban.duarte@gmail.com;Azcuenaga 511;Ramos Mejia;2 Referencia: Pasillo, puerta blanca. Entre: Necochea y Avellaneda;Buenos Aires;;
7483;13-3-2007;9/8/75;masculino;Mateo;Ayala;mateo.ayala@gmail.com;Parana 1054;Recoleta;;Capital Federal;;
7484;14-3-2007;25/4/64;femenino;Selene;Suazo;selene.suazo@gmail.com;Avelino Diaz 533;Parque Chacabuco;Referencia: Porton Verde. Abierto De 10:30 A 17hs;Capital Federal;;
7485;14-3-2007;19/2/37;femenino;Alba;Romano;alba.romano@gmail.com;Anchorena 1449;capital federal;566 Referencia: 566 Alado de abarrotes boboli Entre: Riveras del salvador y Riveras del bosque;Capital Federal;;
7486;14-3-2007;23/10/04;masculino;Edward;Lewis;edward.lewis@gmail.com;Barrio Quintana 100 Viv. Grupo 5 Manzana F casa 13 SN;Corrientes;;Corrientes;;
7487;15-3-2007;17/11/51;femenino;Carolina;Villalba;carolina.villalba@gmail.com;Roble 608;Argentina;Casa Referencia: Casa Entre: Pino y Alamo;Buenos Aires;;
7488;15-3-2007;17/12/66;femenino;Lila;Vargas;lila.vargas@gmail.com;Manzana 26 Lote 5;Santiago del Estero;Apartamento 202;Santiago del Estero;;
7489;15-3-2007;15/4/88;femenino;Leah;Pellegrini;leah.pellegrini@gmail.com;Virgen del valle 3804269387;La Rioja;1 Referencia: Es una taqueria  Entre: Piedra del sol 59 colonia avante  y Esquina con Av.Santa Ana;La Rioja;;
7490;15-3-2007;2/3/87;masculino;William;Chambi;william.chambi@gmail.com;Obispo Victoria 2107;Salta;Referencia: PORTONES BLANCOS, A LADO DE UNA FERRETERA Entre: ORQUIDEA;Salta;;
7491;15-3-2007;5/3/65;femenino;Eliana;Lopez;eliana.lopez@gmail.com;achupallas 121;Temperley;casa Referencia: casa Entre: Indalecio gomez y pasaje salado;Buenos Aires;;
7492;15-3-2007;27/9/51;femenino;Valentina;Castillo;valentina.castillo@gmail.com;pobladora 784;Llavallol;;Buenos Aires;;
7493;15-3-2007;12/8/47;femenino;Solange;Duarte;solange.duarte@gmail.com;AV. MITRE 2960;MUNRO;TIMB PUERTA NARANJA Referencia: TOCAR TIMBRE POR PUERTA NARANJA Entre: Guido Spano y Ituzaingo;Buenos Aires;;
7494;15-3-2007;13/12/92;femenino;Sadie;Urquiza;sadie.urquiza@gmail.com;Alfredo Degano 783;Santiago del Estero;;Santiago del Estero;;
7495;16-3-2007;12/5/70;femenino;Beatriz;Lamas;beatriz.lamas@gmail.com;piedras 1516;San Telmo;Referencia: .;Capital Federal;;
7496;17-3-2007;8/3/81;femenino;Valentina;Bermejo;valentina.bermejo@gmail.com;Calle 79 1978;Necochea;Referencia: subiendo la rampa que esta al lado de radiorama de la calle jazmin, a media rampa es en el callejon al fondo;Buenos Aires;;
7497;18-3-2007;28/2/69;femenino;Luna;Cordoba;luna.cordoba@gmail.com;Juan Manuel De Rosas 668;Tostado;Entre: infanta isabel y 2 de mayo;Santa Fe;;
7498;18-3-2007;19/7/60;femenino;Alexa;Prado;alexa.prado@gmail.com;toronjil 46;Villa Giardino;Referencia: Cuartel de Bomberos Alejandro Giardino Entre: tala y  bv las flores Referencia: Cuartel de Bomberos Alejandro Giardino Entre: tala y  bv las flores;Cordoba;;
7499;19-3-2007;4/3/99;masculino;Carlos;Ticona;carlos.ticona@gmail.com;Pasteur 280;Balvanera;Entre: Sarmiento y Gral. Juan Domingo Peron;Capital Federal;;
7500;19-3-2007;4/9/75;masculino;Thomas;Guzman;thomas.guzman@gmail.com;Cristo del Milagro SN;Santiago del Estero;"Referencia: Casa con cerca cafe y arboles alrededor y fachada con
Una puerta de madera aun costado.  Entre: Nuevo Leon y sonora";Santiago del Estero;;
7501;19-3-2007;23/11/72;masculino;Filippo;Montanari;filippo.montanari@gmail.com;Calle 145 y 82 142;Misiones;;Misiones;;
7502;20-3-2007;3/11/76;femenino;Liara;Ybarra;liara.ybarra@gmail.com;Av.ing.huergo 1191;San Telmo;La entrada del condominio esta por Baron de Juras reales;Capital Federal;;
7503;20-3-2007;25/4/41;femenino;Camilla;Rivas;camilla.rivas@gmail.com;Soldado Juan Rava 1700 Casa 113 1700;Villa Celina;Referencia: Puerta Negra Numero 113 Entre Porton Negro Y Veterinaria De 9:30 a 15 Hs De L a V Entre: Rivera y Pintos;Buenos Aires;;
7504;21-3-2007;26/1/81;masculino;Guilherme;Gamarra;guilherme.gamarra@gmail.com;Gobernador cabanillas 284;Santiago del Estero;Referencia: Fachada blanca con porton electrico Entre: Antonio Lemus y Justo Sierra;Santiago del Estero;;
7505;21-3-2007;25/8/36;femenino;Zaira;Mitchell;zaira.mitchell@gmail.com;Laguna de los Horcones 1073;Godoy Cruz;;Mendoza;;
7506;21-3-2007;26/1/91;masculino;Quirino;Soto;quirino.soto@gmail.com;feraut SN;Tintina;00 Referencia: una cuadra antes del matadero;Santiago del Estero;;
7507;22-3-2007;6/7/49;masculino;Christophe;Ferreira;christophe.ferreira@gmail.com;Bartolome Mitre 1030;Comodoro Rivadavia;Referencia: Frente al panteon regional y cerca del cobat 24;Chubut;;
7508;22-3-2007;19/4/43;masculino;Kevin;Ramos;kevin.ramos@gmail.com;Francia 3241;Villa Maria;;Cordoba;;
7509;22-3-2007;22/3/66;masculino;Joaquim;Phillips;joaquim.phillips@gmail.com;Malvinas argentinas y Juan Jos de paso SN;Misiones;;Misiones;;
7510;23-3-2007;9/4/41;masculino;Matteo;Rivas;matteo.rivas@gmail.com;Luciano Torrent 1568;Santa Fe;;Santa Fe;;
7511;24-3-2007;20/3/88;masculino;Eduardo;Paredes;eduardo.paredes@gmail.com;Sarmiento 1959;Balvanera;LOCAL Referencia: DOMICILIO DESPACHO Entre: RIOBAMBA y AYACUCHO;Capital Federal;;
7512;24-3-2007;17/5/80;masculino;Matheus;Cruz;matheus.cruz@gmail.com;Apostol San Marcos 1281;La Rioja;correo Entre: Urquiza y La rioja;La Rioja;;
7513;24-3-2007;2/11/55;femenino;Milagros;Rojas;milagros.rojas@gmail.com;Gaspar gomez 275;La Rioja Capital;Entre 20 de junio y benjamin rincon Referencia: Entre 20 de junio y benjamin rincon;La Rioja;;
